cycliste,sportif,age,sexe,nb_km,vitesse,attente
cycliste_azefx,0,17,femme,1.5651236679,16.139889819,0.5
cycliste_azroj,-0.5,67,homme,9.73702864083,11.6161236006,0.5
cycliste_azuig,2,54,femme,15.5708117073,9.77522629795,0.5
cycliste_azpqd,2,56,homme,2.26551078363,16.9479544483,0.5
cycliste_azeri,-0.5,33,femme,9.06659993529,18.5457096879,0.5
cycliste_azyvb,2,69,homme,10.9023838075,17.6939549174,0.5
cycliste_azqkw,-0.5,24,homme,7.57310105352,19.4321875634,0.5
cycliste_azr26,6,44,homme,5.03692097569,26.8785814968,0.5
cycliste_azix0,2,54,homme,8.31065378157,19.9747849475,0.5
cycliste_azopq,-0.5,39,femme,12.7240773138,13.8805540212,0.5
cycliste_azed0,-0.5,25,homme,10.8905693442,22.0423087698,0.5
cycliste_azpj1,6,58,femme,7.89599818556,19.5618087195,0.5
cycliste_azqxv,0,41,femme,14.2046503472,15.2014526773,0.5
cycliste_azeru,6,54,femme,11.1309271128,19.8134904849,0.5
cycliste_azeij,4,17,femme,13.560711646,23.2439635401,0.5
cycliste_azob4,-0.5,67,femme,10.2139479722,12.1517043192,0.5
cycliste_azev0,2,70,femme,11.7419732255,12.6112249139,0.5
cycliste_azyh2,0,42,femme,14.2551545066,15.9354418146,0.5
cycliste_azev6,6,71,homme,9.01730946543,35.4399054899,0.5
cycliste_azpk1,-0.5,71,femme,8.19762513823,12.0578333248,0.5
cycliste_azpkb,2,58,femme,1.67832736404,13.5230383472,0.5
cycliste_azilc,-0.5,52,femme,9.46054934977,8.52418164661,0.5
cycliste_azqv3,4,68,femme,8.78034593605,11.6019945512,0.5
cycliste_azrun,-0.5,71,homme,10.1736964784,10.7097027943,0.5
cycliste_aztc1,2,69,femme,16.1995190732,13.8817362094,0.5
cycliste_azein,-0.5,31,femme,10.580970093,17.5856095453,0.5
cycliste_azyl8,0,56,femme,5.0543710349,12.6675170373,0.5
cycliste_azpn1,0,21,homme,8.01404273716,18.8173084158,0.5
cycliste_azeg0,-0.5,38,homme,9.4372840496,19.7479167843,0.5
cycliste_azpmx,0,53,femme,3.46775961162,11.4895159544,0.5
cycliste_azopc,-0.5,80,femme,12.5680412461,12.5290238243,0.5
cycliste_aztd9,6,60,homme,10.4744928595,21.3597015255,0.5
cycliste_azpsv,0,43,femme,10.1142385815,15.5921745163,0.5
cycliste_azyj1,2,62,homme,13.3982625815,18.0163291687,0.5
cycliste_azusc,-0.5,34,homme,7.85452347908,24.8175552484,0.5
cycliste_azt49,-0.5,37,homme,12.7345010554,20.8608835169,0.5
cycliste_azrpb,0,52,femme,14.7027700619,9.31637655001,0.5
cycliste_azuo3,2,21,femme,13.2255602185,26.1614441149,0.5
cycliste_azugn,-0.5,49,femme,11.3587557487,16.459939681,0.5
cycliste_azrl9,4,50,femme,12.0976701279,15.3278954485,0.5
cycliste_aztx2,6,59,homme,5.14771737529,16.4369069026,0.5
cycliste_aztx0,6,25,homme,9.02124561506,30.3958962726,0.5
cycliste_azpj8,2,32,femme,13.4537319437,21.2298754178,0.5
cycliste_azpsb,0,36,homme,6.82348170866,20.1791963541,0.5
cycliste_azqdf,4,67,homme,4.15971548348,15.6678115544,0.5
cycliste_azpvb,6,37,homme,9.06504514502,28.8913443277,0.5
cycliste_azyil,4,38,femme,15.214266064,20.1324875517,0.5
cycliste_azqj0,-0.5,41,homme,2.77430994323,19.5067024993,0.5
cycliste_azet5,-0.5,28,femme,11.0182372997,19.3111468784,0.5
cycliste_azugw,0,24,homme,4.81846774573,33.1900286629,0.5
cycliste_azoc0,-0.5,58,femme,16.4927181722,6.70455779143,0.5
cycliste_azys5,-0.5,52,femme,3.90008535127,5.95892902629,0.5
cycliste_azps9,2,32,homme,3.86249789412,26.5316273064,0.5
cycliste_azyk3,4,34,homme,3.91965552311,33.2073041634,0.5
cycliste_azo69,2,44,femme,9.14543513373,15.9734619351,0.5
cycliste_azymc,4,79,femme,17.508204939,14.1921280924,0.5
cycliste_azup7,-0.5,36,femme,6.70546771554,14.2807503592,0.5
cycliste_azug4,4,73,femme,8.57841281146,15.6599944231,0.5
cycliste_azub5,0,35,femme,2.03766248441,11.6663634065,0.5
cycliste_azpgn,0,46,homme,1.01803163149,23.7483051308,0.5
cycliste_azqkm,6,30,homme,7.18562164008,24.6675798896,0.5
cycliste_azro6,0,42,femme,6.73998810556,14.7459039118,0.5
cycliste_azys1,2,39,femme,9.52205000248,11.4289330641,0.5
cycliste_azu10,6,47,femme,10.1831623643,22.0249701064,0.5
cycliste_aze30,2,62,femme,10.7371933071,18.3625337158,0.5
cycliste_azum5,2,34,homme,8.53301023994,20.5276849537,0.5
cycliste_aziql,-0.5,44,femme,13.851919654,6.7268758286,0.5
cycliste_azumw,6,56,femme,14.901774257,18.5647437851,0.5
cycliste_azof5,0,45,homme,2.01627923449,28.357498785,0.5
cycliste_aze20,-0.5,57,femme,16.3835991264,8.04840863069,0.5
cycliste_azeyb,6,15,femme,12.5365999278,22.4865486114,0.5
cycliste_azq56,-0.5,50,homme,11.4202452374,6.93161667582,0.5
cycliste_azo17,6,42,homme,7.12647774725,27.9619545438,0.5
cycliste_azru7,2,36,homme,1.98581412264,26.249490009,0.5
cycliste_azto4,4,30,homme,-1.71387669741,26.7244469974,0.5
cycliste_azts3,2,71,homme,11.6776811711,16.4182714138,0.5
cycliste_azph8,4,53,homme,4.86474107914,20.8453205377,0.5
cycliste_azrs7,0,29,homme,7.44233463859,24.7628046964,0.5
cycliste_azedf,4,69,homme,8.13333103759,18.4012086231,0.5
cycliste_aztyo,6,36,homme,4.39382525487,25.0617355359,0.5
cycliste_azis4,4,36,homme,-1.94105687476,18.1818464052,0.5
cycliste_azesw,0,24,femme,8.20761202936,17.0806462895,0.5
cycliste_azr40,0,42,homme,6.09993054995,20.3929475354,0.5
cycliste_azylc,6,21,homme,5.86693660442,25.3302309422,0.5
cycliste_azpqn,-0.5,68,femme,7.69957288015,7.56783538512,0.5
cycliste_azoh5,4,68,homme,1.47172502443,19.2804051788,0.5
cycliste_azisb,6,17,femme,6.72923056823,19.072698172,0.5
cycliste_aze29,2,42,homme,2.25587723935,21.1555845371,0.5
cycliste_azil8,-0.5,30,femme,14.891765023,18.7396461152,0.5
cycliste_aztp6,-0.5,57,homme,6.38195324486,22.4334158748,0.5
cycliste_aztp5,-0.5,18,femme,8.53993844331,14.6747275405,0.5
cycliste_azyuo,-0.5,58,femme,10.2346487122,13.8537965058,0.5
cycliste_azopb,4,33,femme,6.06029724175,24.388625485,0.5
cycliste_azsdb,2,21,homme,5.50372940197,28.1974474191,0.5
cycliste_azudx,6,63,femme,17.1583644585,14.040519917,0.5
cycliste_aztps,6,71,femme,12.9122594122,18.6675614588,0.5
cycliste_azewv,2,57,homme,9.25156567537,8.3306049023,0.5
cycliste_azpc8,-0.5,43,femme,9.39773689529,13.4144058209,0.5
cycliste_aztu9,2,65,femme,18.3508111785,17.4737254013,0.5
cycliste_azrx7,0,24,homme,12.210087762,26.4551259258,0.5
cycliste_azu17,4,46,homme,6.92944265235,27.722404767,0.5
cycliste_azyig,4,21,femme,2.63384859258,23.1173365882,0.5
cycliste_azp79,2,75,femme,13.5040581743,10.6107545417,0.5
cycliste_azidh,-0.5,67,femme,11.5564843186,6.32205250147,0.5
cycliste_aze16,4,29,homme,4.39915820606,23.5839389051,0.5
cycliste_azon5,6,64,femme,6.85576037471,15.7753857404,0.5
cycliste_azuim,0,70,femme,15.5714328703,8.27467407998,0.5
cycliste_azufj,0,52,femme,13.318337238,12.4212427363,0.5
cycliste_azeyn,-0.5,69,homme,12.4694711184,12.4087740476,0.5
cycliste_azq50,2,49,femme,5.30607007991,16.8264806039,0.5
cycliste_azrt1,2,20,femme,12.6700178864,21.9339274579,0.5
cycliste_azp23,4,55,homme,2.86143512508,18.0595274108,0.5
cycliste_azex8,4,20,homme,6.14595497564,28.0929261822,0.5
cycliste_azqn7,-0.5,46,homme,4.93552083472,16.9737471964,0.5
cycliste_azrj5,4,80,femme,11.4136602991,17.2171788523,0.5
cycliste_azrq5,0,76,homme,7.89762149282,19.8653733174,0.5
cycliste_azib6,-0.5,20,homme,2.9723584243,28.6708537328,0.5
cycliste_aztdh,2,19,femme,10.7774302214,19.256338101,0.5
cycliste_azqgk,4,33,homme,8.93249141168,27.7938650565,0.5
cycliste_azi90,-0.5,71,homme,4.4260749318,9.6319376019,0.5
cycliste_azqgj,-0.5,52,homme,3.79140998813,15.8373437053,0.5
cycliste_azosw,4,50,homme,12.7483004317,24.2968932411,0.5
cycliste_azrd8,-0.5,38,femme,13.1166429217,14.9681046437,0.5
cycliste_azy19,4,65,homme,0.606038634033,16.2809060323,0.5
cycliste_azev2,4,20,femme,9.05817175557,23.4106982759,0.5
cycliste_azpv0,4,55,femme,12.5041800934,13.8672096499,0.5
cycliste_azrq2,-0.5,57,femme,-1.05272878943,7.31230203848,0.5
cycliste_azum0,6,28,femme,12.9046416404,24.1899067195,0.5
cycliste_azp24,2,24,femme,6.95121907682,24.5981201276,0.5
cycliste_azru2,0,80,femme,12.2236213305,16.4139329341,0.5
cycliste_azidc,0,20,homme,-7.09841540602,29.5490114907,0.5
cycliste_azo26,-0.5,59,femme,6.44558348028,12.8476845996,0.5
cycliste_azom8,2,61,homme,4.69551614042,19.9369682397,0.5
cycliste_azej7,6,78,homme,10.8694634712,22.6560747349,0.5
cycliste_azuif,4,48,homme,12.2895216676,23.3270834209,0.5
cycliste_azrkc,2,21,femme,8.41322887386,17.9194339387,0.5
cycliste_azrw0,0,27,homme,7.3023780304,25.7916655678,0.5
cycliste_azeyl,2,26,femme,6.46440211171,16.9641976341,0.5
cycliste_aztk5,2,15,homme,16.2496687281,17.4862554567,0.5
cycliste_azt26,0,62,homme,9.68400281216,13.8285259839,0.5
cycliste_azuf3,4,16,homme,2.27022704363,33.1298814652,0.5
cycliste_azqgl,4,52,homme,2.89390789336,21.2666948908,0.5
cycliste_azum7,0,71,homme,-1.28451655329,13.0525453614,0.5
cycliste_azpf1,2,49,femme,7.8136923897,15.017294394,0.5
cycliste_azrsd,4,17,femme,14.5770060476,17.7729258984,0.5
cycliste_azen1,4,36,femme,3.67685859342,14.3385041226,0.5
cycliste_azrl3,0,28,homme,16.8356962603,22.5812942676,0.5
cycliste_azth5,4,15,femme,10.0293780061,21.4549114437,0.5
cycliste_azifk,0,38,homme,11.9426573017,18.4001084704,0.5
cycliste_azrd3,-0.5,21,femme,7.75058330763,18.4563958048,0.5
cycliste_azepb,6,18,homme,12.2374957923,29.7189446673,0.5
cycliste_azip1,-0.5,25,femme,1.96916515094,16.7228822445,0.5
cycliste_azehc,4,36,homme,2.825069764,26.7150056523,0.5
cycliste_azt30,6,18,homme,1.68985089729,35.7923378997,0.5
cycliste_azei6,2,45,homme,10.7690177313,15.2705530407,0.5
cycliste_azphc,6,66,femme,8.34704170271,12.3963568392,0.5
cycliste_azqwx,0,24,homme,1.63484076951,25.9406440925,0.5
cycliste_azrtv,-0.5,80,homme,-0.506703187872,18.7148278196,0.5
cycliste_azy45,6,72,homme,5.74349075631,15.524688838,0.5
cycliste_aztc4,-0.5,20,femme,3.04835752292,19.2879053831,0.5
cycliste_azuv4,0,80,femme,6.96623578394,9.14198303098,0.5
cycliste_azpk7,0,68,homme,8.128385837,20.0077503144,0.5
cycliste_azrv0,-0.5,53,femme,10.3937456891,6.49508163482,0.5
cycliste_azifh,2,30,homme,-0.746449161092,26.0684200502,0.5
cycliste_azrf0,-0.5,24,homme,13.2509258624,15.8475611952,0.5
cycliste_azyum,2,76,femme,10.2844595277,13.3787134983,0.5
cycliste_azuhj,-0.5,35,homme,-0.770795484421,12.0601244691,0.5
cycliste_azpdx,2,38,femme,8.92501318733,15.6333478641,0.5
cycliste_azos6,0,46,femme,10.7968560844,14.8223561472,0.5
cycliste_azeg5,4,72,femme,14.0137432115,17.233394048,0.5
cycliste_azyjv,-0.5,29,femme,14.1476968754,23.8055440708,0.5
cycliste_azyp3,4,42,femme,7.35218681658,20.7621525276,0.5
cycliste_azogv,0,77,femme,5.93870070498,12.4054341819,0.5
cycliste_azt45,-0.5,23,homme,8.81720839301,20.6317211888,0.5
cycliste_aze58,-0.5,73,femme,5.7950582507,11.2274314202,0.5
cycliste_azyc9,2,73,homme,5.4858379328,14.8583801327,0.5
cycliste_azriw,6,33,homme,7.3049158218,29.6285150141,0.5
cycliste_azef3,4,59,homme,14.2862745995,13.2402198727,0.5
cycliste_aziw4,-0.5,18,femme,7.2906237586,21.0363219778,0.5
cycliste_azio7,6,43,femme,12.8819494124,18.1539330788,0.5
cycliste_azer9,2,52,femme,10.8354048826,12.9858371991,0.5
cycliste_azu36,6,61,homme,6.31796111561,19.1001321864,0.5
cycliste_azqhb,6,23,homme,11.3768875165,33.7392363036,0.5
cycliste_azypg,2,38,femme,13.8754004593,14.1927561757,0.5
cycliste_azqj2,0,74,femme,5.05092150221,11.9794373428,0.5
cycliste_azipl,-0.5,50,homme,8.51505784736,8.54456154409,0.5
cycliste_azedn,6,60,homme,10.038339616,20.8104882124,0.5
cycliste_azpx9,6,40,homme,7.28278882563,32.5071557251,0.5
cycliste_azigl,2,51,homme,3.10467640519,18.7749516103,0.5
cycliste_azq89,6,62,homme,9.94213627082,21.3814673243,0.5
cycliste_aztk8,0,73,homme,8.79152581096,16.9041741836,0.5
cycliste_azpsf,6,30,femme,10.1142516555,20.8244910907,0.5
cycliste_azim6,0,22,homme,5.15450994091,20.5011271454,0.5
cycliste_azihw,4,23,homme,3.46901836709,26.8364881123,0.5
cycliste_azub3,-0.5,39,femme,13.6053362342,13.0159530892,0.5
cycliste_azupb,2,45,femme,12.7849654689,17.6937800189,0.5
cycliste_azi89,4,76,homme,2.17991544745,12.9814975664,0.5
cycliste_aztl6,0,35,homme,4.82418845199,17.7606065302,0.5
cycliste_azrpl,4,79,femme,9.36131556756,16.3438730647,0.5
cycliste_azetx,6,52,femme,7.17298891674,15.5479280095,0.5
cycliste_azrsv,2,79,homme,11.5968758826,14.3204207001,0.5
cycliste_azpb7,6,37,homme,7.7906528345,31.6180481619,0.5
cycliste_azoxn,2,41,homme,2.72396172322,25.7186070311,0.5
cycliste_azef1,-0.5,25,femme,17.1844509308,16.3981442264,0.5
cycliste_azes6,-0.5,22,homme,4.86541237884,29.7512393967,0.5
cycliste_azejk,-0.5,44,femme,9.50254900019,19.0465122538,0.5
cycliste_azyc0,4,20,homme,6.04615979606,22.0151171334,0.5
cycliste_azyf0,0,44,femme,13.8425523424,11.971890273,0.5
cycliste_aztv1,6,62,femme,8.85496676863,12.9775009791,0.5
cycliste_azi40,6,59,femme,12.6214483379,15.9989108841,0.5
cycliste_azin8,4,63,homme,1.68262672346,13.8751767459,0.5
cycliste_azpsh,6,66,homme,7.43332073342,17.0632282584,0.5
cycliste_aztb3,6,44,femme,16.0851976419,18.3389307804,0.5
cycliste_azrdk,2,43,homme,5.95750400535,25.1511105762,0.5
cycliste_azo24,4,62,femme,3.09448614931,13.3812909938,0.5
cycliste_azodx,-0.5,20,femme,12.8774722407,16.5645564012,0.5
cycliste_azpmw,-0.5,73,femme,9.37850180819,9.7077056677,0.5
cycliste_azetv,-0.5,68,homme,6.08243209268,21.7747283936,0.5
cycliste_azejm,2,70,homme,6.75685534434,17.8821531953,0.5
cycliste_azrs9,4,61,homme,8.07021926481,19.031078798,0.5
cycliste_azq80,2,74,femme,9.92040088079,13.5909481438,0.5
cycliste_azet3,0,68,homme,11.336822602,16.6417235579,0.5
cycliste_azrq9,-0.5,31,femme,7.50179200694,14.6651402177,0.5
cycliste_azrf8,6,21,homme,11.0592913037,34.7160698589,0.5
cycliste_azip4,6,67,homme,15.3096310238,24.0460131107,0.5
cycliste_azun2,4,50,homme,1.36500892405,10.8952982416,0.5
cycliste_azph0,4,61,homme,10.2049309053,15.6166794697,0.5
cycliste_azsdm,4,61,homme,14.0017527131,25.1032383387,0.5
cycliste_azij1,2,72,femme,9.31666377794,10.4731427578,0.5
cycliste_azqf7,6,77,homme,12.0295468329,16.9301528273,0.5
cycliste_azetg,6,16,homme,15.9920880783,34.6284496079,0.5
cycliste_azid6,0,22,femme,13.9813095958,21.2766033714,0.5
cycliste_azeq0,4,69,femme,10.9283876318,18.8217363108,0.5
cycliste_azyq3,4,42,homme,11.546199759,21.9380650097,0.5
cycliste_azrkv,6,18,homme,9.65533412864,25.7743560116,0.5
cycliste_azeo9,2,79,femme,10.6069897731,12.6156533423,0.5
cycliste_azyfb,0,16,femme,10.7953033518,16.7707593128,0.5
cycliste_azqw3,2,42,femme,8.23790665879,15.2029507477,0.5
cycliste_azoqx,-0.5,75,homme,9.77816025564,16.032717239,0.5
cycliste_azeh5,6,48,homme,4.28319154057,26.0485746851,0.5
cycliste_azeqg,2,54,femme,13.851441682,17.387472229,0.5
cycliste_azyk9,-0.5,43,femme,18.4308928297,15.1132582836,0.5
cycliste_azrtx,2,30,femme,10.289947294,21.1025777395,0.5
cycliste_azrih,-0.5,68,femme,14.055921211,11.1102402561,0.5
cycliste_azih8,-0.5,64,femme,3.58137355081,6.78309312394,0.5
cycliste_azpv9,0,72,femme,12.1400653998,11.6114042955,0.5
cycliste_aztpf,4,47,femme,10.4155699608,14.1773627439,0.5
cycliste_azrgn,4,37,femme,11.3496642759,22.1129255759,0.5
cycliste_azt12,6,30,homme,9.28503357812,25.7008001324,0.5
cycliste_azth6,2,15,femme,21.5451881152,23.7621773745,0.5
cycliste_azyl6,-0.5,37,femme,3.71467689467,16.767077996,0.5
cycliste_azyqs,2,53,femme,14.6552425103,18.0702298674,0.5
cycliste_azyv7,6,78,femme,5.17743676983,18.9903867472,0.5
cycliste_aztf7,2,50,homme,8.70952372541,19.1872758646,0.5
cycliste_azigj,4,75,homme,11.6552624328,19.5335724365,0.5
cycliste_azyv8,-0.5,51,homme,8.39633136032,14.2380272675,0.5
cycliste_azyc2,4,22,homme,-3.09790703059,31.5526847903,0.5
cycliste_azyhb,0,64,femme,7.36316808959,12.1962559008,0.5
cycliste_azqs4,6,80,femme,15.6261032857,12.0406349545,0.5
cycliste_azupq,2,60,homme,3.69940448606,20.6941777511,0.5
cycliste_azrts,-0.5,77,femme,10.3208339851,10.9987736017,0.5
cycliste_aztgv,0,23,femme,8.99707945563,13.7981884413,0.5
cycliste_azuqw,4,32,femme,10.4642205592,27.8552004148,0.5
cycliste_azyqf,-0.5,60,femme,10.2128090634,9.59720684615,0.5
cycliste_azygw,0,49,homme,16.2934628396,24.2949102246,0.5
cycliste_azqb1,2,35,homme,7.25126609401,21.0526161914,0.5
cycliste_azumc,4,64,femme,5.6072972744,11.9334642282,0.5
cycliste_azt57,6,63,homme,11.0497380391,14.4486026686,0.5
cycliste_azqc9,2,28,femme,11.7325554306,17.2650487675,0.5
cycliste_azrog,0,26,femme,4.95653994618,20.9545166547,0.5
cycliste_azuo6,0,35,femme,7.43082234568,13.2748360756,0.5
cycliste_azuvb,6,48,femme,10.1885489006,21.5643973368,0.5
cycliste_azed8,0,48,femme,9.3418740688,16.8371164806,0.5
cycliste_azy58,6,19,femme,9.57086688917,26.0885570249,0.5
cycliste_azygh,0,17,homme,10.4625367291,23.9636748576,0.5
cycliste_azqb4,6,75,homme,5.06315350169,20.0928318165,0.5
cycliste_azqm8,0,55,homme,7.45257600828,15.568956523,0.5
cycliste_azyc6,4,78,femme,9.28205257226,14.2810177664,0.5
cycliste_azeiv,2,23,femme,15.8335143413,19.7295748685,0.5
cycliste_azyb9,6,17,homme,7.69734466197,34.8998743799,0.5
cycliste_azey8,4,40,homme,17.0714100399,31.1855073165,0.5
cycliste_azyd9,-0.5,43,femme,2.87803059875,14.3044093483,0.5
cycliste_azug1,-0.5,32,homme,4.37389195405,27.0550954727,0.5
cycliste_azt14,4,66,femme,13.78629054,13.0593411637,0.5
cycliste_azyi3,6,47,femme,12.3922580738,19.0585824718,0.5
cycliste_aztij,-0.5,67,femme,4.87824205871,7.36725359383,0.5
cycliste_azeuv,6,50,homme,9.70314595771,21.9119924252,0.5
cycliste_azefm,2,21,homme,1.4832233053,35.1701570533,0.5
cycliste_azuw8,6,48,homme,2.22026236131,17.7151756273,0.5
cycliste_azew2,2,25,homme,5.24685839573,25.1391414219,0.5
cycliste_azpqw,-0.5,71,femme,14.3595167603,11.9725058047,0.5
cycliste_azypq,0,78,femme,8.33005974483,11.6111866691,0.5
cycliste_azomn,-0.5,44,femme,7.7803698266,11.9963245023,0.5
cycliste_azym8,4,46,femme,4.78201985786,21.4390700982,0.5
cycliste_azric,0,76,homme,10.5824227678,10.3729637011,0.5
cycliste_azq59,6,57,femme,12.9501824063,17.5444565525,0.5
cycliste_azydc,-0.5,44,femme,-0.689542273255,20.3629488071,0.5
cycliste_azej4,6,21,femme,12.1713997264,25.6069627217,0.5
cycliste_azpqf,0,48,femme,9.40194358046,16.04319331,0.5
cycliste_aztyb,6,24,homme,11.6704463801,23.4167818802,0.5
cycliste_aziv4,2,28,femme,15.6468548128,20.4061648755,0.5
cycliste_azpgx,2,18,femme,12.4989167104,21.6313457111,0.5
cycliste_azu37,-0.5,43,homme,12.9217642356,17.3128847297,0.5
cycliste_azuw4,0,46,homme,5.81826841446,23.0804686293,0.5
cycliste_azpqb,2,20,femme,15.1548383133,27.5917704632,0.5
cycliste_azujn,4,21,homme,10.7865954084,26.6248943276,0.5
cycliste_azru1,-0.5,51,homme,1.68061363875,15.1415455638,0.5
cycliste_azqd3,-0.5,31,femme,12.4491973242,15.4262429234,0.5
cycliste_azuqj,6,33,femme,8.70895507624,25.4174410647,0.5
cycliste_azyn8,-0.5,54,femme,14.9555667112,6.20517004128,0.5
cycliste_azuib,4,41,femme,14.2659431256,18.2333770922,0.5
cycliste_azyg6,6,73,femme,10.4318813425,22.5988841962,0.5
cycliste_azujc,-0.5,58,homme,10.7125474556,16.5872685802,0.5
cycliste_azos4,4,36,homme,4.90281482435,25.583625042,0.5
cycliste_azqfc,4,48,homme,7.22577545886,23.1471931061,0.5
cycliste_azid5,0,15,homme,8.39815304341,15.7067694505,0.5
cycliste_azyq6,6,28,homme,11.0587157676,33.6260098059,0.5
cycliste_azuw3,2,70,homme,4.35512160155,13.8964044443,0.5
cycliste_aztl1,2,16,femme,12.1491371262,23.6705794672,0.5
cycliste_azov2,-0.5,69,homme,10.7566734199,15.8822039806,0.5
cycliste_azo34,2,50,homme,7.73214221991,21.5017305219,0.5
cycliste_azef2,0,42,homme,-0.29830963756,18.0792797437,0.5
cycliste_azug7,-0.5,35,homme,12.3743078701,25.2207062459,0.5
cycliste_azofx,2,64,homme,3.3562203129,19.784821244,0.5
cycliste_azum6,0,74,homme,13.5271729858,11.4371435589,0.5
cycliste_aztl3,0,37,femme,7.58386574677,14.4893969314,0.5
cycliste_azus9,6,53,femme,11.5468386796,15.9459369299,0.5
cycliste_aztj5,-0.5,34,femme,8.47002200191,20.9249662833,0.5
cycliste_azpx0,6,67,femme,7.19193095455,19.3435857697,0.5
cycliste_aztsf,2,39,femme,10.1851212615,19.6038196224,0.5
cycliste_azoqf,6,62,homme,-2.47861778146,15.9123631824,0.5
cycliste_azqsc,-0.5,73,femme,3.03699606017,10.6029428162,0.5
cycliste_azrlb,-0.5,62,homme,10.3116312312,14.8081271704,0.5
cycliste_azugx,-0.5,63,femme,15.2654305569,15.5690666927,0.5
cycliste_azidj,6,31,femme,12.0917271788,25.5288509592,0.5
cycliste_azpm5,0,22,homme,1.99093035016,21.0070338784,0.5
cycliste_aztpq,6,33,femme,11.2695874279,22.9355915094,0.5
cycliste_azumv,6,38,femme,17.0508869738,23.9276318243,0.5
cycliste_azuiv,-0.5,40,homme,7.42627592581,18.9204132379,0.5
cycliste_azqfb,4,43,femme,8.83211190851,18.9657095555,0.5
cycliste_azuh8,0,49,homme,1.11491546812,18.13791592,0.5
cycliste_azuqv,6,32,homme,11.9497336249,29.6691068844,0.5
cycliste_azik6,4,53,femme,9.08253743745,20.7691805127,0.5
cycliste_azeps,4,44,homme,2.67173984295,21.5508688492,0.5
cycliste_azrtk,6,63,femme,11.1697889244,16.5073008876,0.5
cycliste_azpd5,2,26,homme,4.29800130333,30.2981778521,0.5
cycliste_azrqm,2,72,femme,9.26206833217,14.2958394058,0.5
cycliste_azr78,4,38,femme,8.37104739242,19.3591097943,0.5
cycliste_azyn3,6,78,femme,8.01516650411,15.0350116288,0.5
cycliste_azepf,6,34,femme,11.7631754967,21.9810678112,0.5
cycliste_azq27,2,73,homme,4.37634679649,14.2845428609,0.5
cycliste_azrfx,4,71,femme,5.0786919144,10.6527377176,0.5
cycliste_azehj,6,46,homme,4.61020098762,23.5863093741,0.5
cycliste_aztf6,-0.5,36,homme,10.9182066269,17.7986772379,0.5
cycliste_azer0,6,64,femme,12.0456097223,14.3197498092,0.5
cycliste_aztw4,-0.5,46,femme,8.92755406757,7.87459608492,0.5
cycliste_azod2,2,29,femme,5.99197552849,23.9376385218,0.5
cycliste_azr24,-0.5,43,homme,6.87524954199,15.7867859424,0.5
cycliste_aze35,6,63,femme,18.3464551373,15.3397795341,0.5
cycliste_azolb,-0.5,44,femme,5.39741783077,19.0115907461,0.5
cycliste_azej0,-0.5,41,homme,6.06133208623,19.0536912698,0.5
cycliste_azyw4,2,47,femme,8.17848650619,12.2321871281,0.5
cycliste_azrb3,-0.5,73,femme,13.2762007984,11.0070314734,0.5
cycliste_azyf6,-0.5,77,femme,7.1994959237,9.51575198205,0.5
cycliste_azthm,6,17,homme,5.58260200081,28.2037132808,0.5
cycliste_aze27,2,32,homme,4.00846311095,30.1141759544,0.5
cycliste_azrn9,-0.5,40,homme,1.8470188319,24.6669273907,0.5
cycliste_aztg8,-0.5,62,femme,10.8269684411,7.5333840069,0.5
cycliste_azpf6,-0.5,70,homme,2.53749111279,4.48069012201,0.5
cycliste_azil5,0,21,femme,12.2471585935,20.6943820112,0.5
cycliste_azesd,-0.5,20,homme,10.219809087,33.518308379,0.5
cycliste_azuc2,4,42,homme,1.17071572056,25.2371608519,0.5
cycliste_azuo5,0,22,femme,7.82676804583,17.5230926277,0.5
cycliste_azyf8,4,30,femme,10.1648430099,24.6712867904,0.5
cycliste_azib9,-0.5,70,homme,-0.0520878056666,19.2179217031,0.5
cycliste_azti0,6,28,femme,7.81699015664,22.3469192975,0.5
cycliste_azel9,-0.5,58,femme,9.58078796182,6.13642448937,0.5
cycliste_azqb2,2,45,homme,9.26514715744,23.5932528339,0.5
cycliste_azpm8,0,35,homme,7.32496650062,16.930197575,0.5
cycliste_azqsx,2,21,femme,10.8821292801,14.2093498383,0.5
cycliste_azoh8,0,56,femme,13.5056094844,9.98220044644,0.5
cycliste_azqf1,-0.5,40,homme,5.47129972751,22.3943394448,0.5
cycliste_azisf,-0.5,77,homme,9.11264839658,15.3949167378,0.5
cycliste_azeh0,6,40,femme,6.76177654509,18.0546992635,0.5
cycliste_azok4,0,37,homme,1.61147960644,13.7759030159,0.5
cycliste_azyn0,2,15,femme,16.438278211,18.2578541756,0.5
cycliste_azujm,2,31,femme,12.6548898838,21.7616614848,0.5
cycliste_azpj0,4,66,homme,10.7609145046,26.4833640614,0.5
cycliste_azqg4,6,33,femme,10.7391126185,23.2486021552,0.5
cycliste_azic2,6,28,femme,-0.969015286179,23.2627948985,0.5
cycliste_azty8,6,30,homme,8.86509416693,26.3179509435,0.5
cycliste_azp68,0,72,femme,7.70574257331,13.5260285867,0.5
cycliste_aziq8,6,22,homme,9.57628101892,26.248194649,0.5
cycliste_azq30,0,20,homme,10.9316590594,27.5160174495,0.5
cycliste_azuc4,2,40,femme,9.50378212095,12.313950548,0.5
cycliste_azpl3,2,45,femme,9.17965169988,18.764048521,0.5
cycliste_azis5,-0.5,40,homme,3.72496098858,14.0496204325,0.5
